part_id,date,on_hand_qty,consumption_qty,backorder_qty,blocked_qty,avg_weekly_demand,criticality_class,unit_cost,lead_time_days,days_of_coverage,inventory_value,inventory_turns,stock_status,demand_std,demand_mean,lead_time_weeks,safety_stock,reorder_point,vs_safety_stock,target_days,z_score,recommended_ss,recommended_rop,recommended_on_hand,current_value,recommended_value,potential_reduction
P00084,2024-12-23,331,20,0,0,19.294871794871796,B,698.37,56,120.08372093023256,231160.47,3.0312185297079557,Excess,6.640266171033136,19.294871794871796,8.0,30.989489773579667,185.34846413255403,10.681040650181878,30.0,1.65,30.989489773579667,185.34846413255403,82.6923076923077,231160.47,57749.82692307692,173410.6430769231
P00085,2024-12-23,196,11,0,0,10.583333333333334,A,5707.21,46,129.63779527559055,1118613.16,2.807823129251701,Excess,4.539373742984225,10.583333333333334,6.571428571428571,19.200378110476187,88.74799715809525,10.20813230199137,45.0,2.33,27.113261210551226,96.66088025817028,68.03571428571429,1118613.16,388294.10892857146,730319.0510714285
P00086,2024-12-23,350,17,0,0,29.705128205128204,B,1304.63,34,82.47734138972811,456620.50000000006,4.413333333333332,Healthy,10.533031269553549,29.705128205128204,4.857142857142857,38.30255600050171,182.58460728255298,9.137771379941732,30.0,1.65,38.30255600050171,182.58460728255298,127.3076923076923,456620.50000000006,166089.43461538464,290531.06538461545
P00087,2024-12-23,47,6,0,0,7.141025641025641,B,5571.11,23,46.07181328545781,261842.16999999998,7.9007092198581566,Healthy,5.296923900929817,7.141025641025641,3.2857142857142856,15.84245841580482,39.305828379174784,2.966711274628416,30.0,1.65,15.84245841580482,39.305828379174784,30.604395604395606,261842.16999999998,170500.4543956044,91341.71560439558
P00088,2024-12-23,148,16,0,0,14.16025641025641,B,1770.73,34,73.16251697600724,262068.04,4.975225225225225,Healthy,6.010202932403226,14.16025641025641,4.857142857142857,21.855639511693166,90.63402779008145,6.771707591572294,30.0,1.65,21.855639511693166,90.63402779008145,60.68681318681319,262068.04,107459.96071428573,154608.07928571428
P00089,2024-12-23,153,27,0,0,15.865384615384615,C,1257.21,48,67.50545454545455,192353.13,5.3921568627450975,Healthy,11.485804162986215,15.865384615384615,6.857142857142857,49.62687745179048,158.41808624299927,3.08300678697003,21.0,1.28,38.49842614441928,147.28963493562807,47.59615384615385,192353.13,59838.36057692308,132514.76942307694
P00090,2024-12-23,107,15,0,0,8.467948717948717,C,283.75,39,88.45117335352006,30361.25,4.115264797507788,Healthy,5.896330047000392,8.467948717948717,5.571428571428571,22.964077976355753,70.14264940492717,4.659451170221997,21.0,1.28,17.814557460445677,64.9931288890171,25.403846153846153,30361.25,7208.341346153846,23152.908653846156
P00091,2024-12-23,211,20,0,0,15.403846153846153,C,1711.8,42,95.88514357053683,361189.8,3.7962085308056874,Excess,6.358919411299729,15.403846153846153,6.0,25.70057799071982,118.12365491379674,8.209932090873195,21.0,1.28,19.93741807764932,112.36049500072625,46.21153846153846,361189.8,79104.91153846153,282084.8884615385
P00092,2024-12-23,146,5,0,0,11.333333333333334,C,260.6,49,90.17647058823529,38047.600000000006,4.036529680365297,Excess,7.920844964158594,11.333333333333334,7.0,34.578366815292235,113.91170014862558,4.222293111178163,21.0,1.28,26.82443001428731,106.15776334762066,34.0,38047.600000000006,8860.400000000001,29187.200000000004
P00093,2024-12-23,68,14,0,0,8.66025641025641,C,509.04,42,54.96373056994818,34614.72,6.622549019607844,Healthy,3.85461063658005,8.66025641025641,6.0,15.579018207597517,67.54055666913598,4.364845017437492,21.0,1.28,12.085541397408985,64.04707985894746,25.980769230769234,34614.72,13225.250769230772,21389.46923076923
P00094,2024-12-23,86,13,0,0,13.237179487179487,B,1920.47,29,45.47796610169491,165160.42,8.003875968992249,Healthy,5.8133463568198565,13.237179487179487,4.142857142857143,19.523609923006955,74.36335351275055,4.404923082316664,30.0,1.65,19.523609923006955,74.36335351275055,56.730769230769226,165160.42,108949.74038461538,56210.67961538464
P00095,2024-12-23,177,6,0,0,11.198717948717949,C,544.85,56,110.63766456783056,96438.45,3.290018832391714,Excess,4.398562627091943,11.198717948717949,8.0,20.527672843196825,110.11741643294042,8.622506864369695,21.0,1.28,15.924497720782995,105.51424131052659,33.59615384615385,96438.45,18304.864423076924,78133.58557692307
P00096,2024-12-23,105,0,0,0,4.833333333333333,C,484.29,72,152.0689655172414,50850.450000000004,2.3936507936507936,Excess,3.7136771331743925,4.833333333333333,10.285714285714286,19.651934860944408,69.36622057523013,5.342985346886807,21.0,1.28,15.245137346672026,64.95942306095775,14.5,50850.450000000004,7022.205,43828.245
P00097,2024-12-23,153,6,0,0,9.621794871794872,B,701.96,43,111.3097934710193,107399.88,3.2701525054466236,Excess,4.040668978017009,9.621794871794872,6.142857142857143,16.524275433910535,75.6295867892219,9.25910492184237,30.0,1.65,16.524275433910535,75.6295867892219,41.23626373626374,107399.88,28946.207692307693,78453.67230769231
P00098,2024-12-23,79,6,0,1,6.955128205128205,C,1048.02,43,79.50967741935483,82793.58,4.5780590717299585,Healthy,5.8512121145335225,6.955128205128205,6.142857142857143,23.928473509907747,66.65283248426672,3.3015060474831173,21.0,1.28,18.562694601625402,61.28705357598438,20.865384615384617,82793.58,21867.340384615385,60926.23961538462
P00099,2024-12-23,49,2,0,0,3.7884615384615383,B,1205.13,51,90.53807106598985,59051.37,4.020408163265306,Excess,3.1500324942197344,3.7884615384615383,7.285714285714286,14.029269112751411,41.63091746439976,3.4926979877706654,30.0,1.65,14.029269112751411,41.63091746439976,16.236263736263734,59051.37,19566.808516483514,39484.56148351649
P00100,2024-12-23,284,27,0,0,21.923076923076923,C,486.84,43,90.68070175438596,138262.56,4.014084507042254,Excess,7.288115346931173,21.923076923076923,6.142857142857143,29.804674929324086,164.47500459965377,9.528706509077855,21.0,1.28,23.12120236941505,157.79153203974474,65.76923076923077,138262.56,32019.09230769231,106243.46769230769
P00101,2024-12-23,717,39,0,0,41.07051282051282,C,1068.38,62,122.20446386764476,766028.4600000001,2.9786145978614598,Excess,15.773032183174145,41.07051282051282,8.857142857142858,77.4543758119422,441.22177507934146,9.257062528537611,21.0,1.28,60.085818811688505,423.85321807908775,123.21153846153845,766028.4600000001,131636.74346153846,634391.7165384616
P00102,2024-12-23,35,13,0,0,6.42948717948718,C,1071.25,30,38.10568295114656,37493.75,9.552380952380952,Healthy,5.188215156439832,6.42948717948718,4.285714285714286,17.722032539889806,45.27697759483486,1.9749427680611642,21.0,1.28,13.74800100064179,41.302946055586844,19.28846153846154,37493.75,20662.764423076926,16830.985576923074
P00103,2024-12-23,231,22,0,0,20.58974358974359,C,1290.9,42,78.53424657534246,298197.9,4.634920634920635,Healthy,7.000342659697769,20.58974358974359,6.0,28.29299144248037,151.83145298094192,8.164566142453435,21.0,1.28,21.94850245234841,145.48696399080995,61.769230769230774,298197.9,79737.90000000001,218460.0
P00104,2024-12-23,85,12,0,0,11.955128205128204,C,481.56,29,49.76943699731903,40932.6,7.313725490196079,Healthy,4.571077304683537,11.955128205128204,4.142857142857143,15.351559110159666,64.87994738854795,5.5368968969247545,21.0,1.28,11.909088279396592,61.43747655778487,35.86538461538461,40932.6,17271.334615384614,23661.265384615384
P00105,2024-12-23,41,0,0,0,6.980769230769231,C,344.57,22,41.112947658402206,14127.369999999999,8.853658536585366,Healthy,5.379136702346484,6.980769230769231,3.142857142857143,15.73471372941867,37.67427416897911,2.6057035866717846,21.0,1.28,12.206323377973272,34.14588381753371,20.942307692307693,14127.369999999999,7216.090961538462,6911.279038461537
P00106,2024-12-23,102,9,0,0,8.365384615384615,C,177.67,49,85.35172413793104,18122.34,4.264705882352941,Healthy,5.58232988526214,8.365384615384615,7.0,24.36960341100013,82.92729571869243,4.185542057445157,21.0,1.28,18.90490446429101,77.46259677198331,25.096153846153847,18122.34,4458.8336538461535,13663.506346153847
P00107,2024-12-23,68,7,0,3,7.653846153846154,B,1175.42,36,62.19095477386935,79928.56,5.852941176470588,Healthy,3.220206056628426,7.653846153846154,5.142857142857143,12.049522503229378,51.41215986586674,5.643377153059419,30.0,1.65,12.049522503229378,51.41215986586674,32.8021978021978,79928.56,38556.35934065934,41372.200659340655
P00108,2024-12-23,358,24,0,0,41.717948717948715,C,601.72,36,60.0700676090965,215415.76,6.059590316573557,Healthy,13.115268064750198,41.717948717948715,5.142857142857143,49.07534328643375,263.6247938358843,7.294905670052939,21.0,1.28,38.07056933735468,252.6200198868052,125.15384615384615,215415.76,75307.5723076923,140108.1876923077
P00109,2024-12-23,108,5,0,0,8.865384615384615,B,800.02,50,85.27548806941432,86402.16,4.268518518518518,Healthy,3.4902380701895526,8.865384615384615,7.142857142857143,15.391288459946573,78.71546428412239,7.016956395889347,30.0,1.65,15.391288459946573,78.71546428412239,37.99450549450549,86402.16,30396.36428571428,56005.79571428572
P00110,2024-12-23,93,10,0,0,6.038461538461538,A,12558.79,39,107.80891719745223,1167967.47,3.376344086021505,Excess,3.017977565458023,6.038461538461538,5.571428571428571,11.753933648834252,45.39679079169139,7.912244766604045,45.0,2.33,16.597979031384128,50.24083617424127,38.81868131868132,1167967.47,487515.66675824183,680451.8032417581
P00111,2024-12-23,183,19,0,0,8.685897435897436,A,7951.34,52,147.48044280442804,1455095.22,2.4681238615664847,Excess,3.9526299732635963,8.685897435897436,7.428571428571429,17.775538063761143,82.29934758757068,10.295047010311363,45.0,2.33,25.101214356705132,89.62502388051466,55.837912087912095,1455095.22,443986.22390109894,1011108.996098901
P00112,2024-12-23,139,16,0,0,12.397435897435898,C,226.73,51,78.48397104446742,31515.469999999998,4.637889688249401,Healthy,5.156492290094093,12.397435897435898,7.285714285714286,22.965419610211658,113.28959543438748,6.052578283315718,21.0,1.28,17.81559824307329,108.1397740672491,37.19230769230769,31515.469999999998,8432.611923076924,23082.858076923076
P00113,2024-12-23,61,2,0,0,2.8141025641025643,A,4031.3,51,151.73576309794987,245909.30000000002,2.398907103825137,Excess,1.5231736273616865,2.8141025641025643,7.285714285714286,6.783743584523231,27.286490837270485,8.992085157694996,45.0,2.33,9.579468213296442,30.0822154660437,18.090659340659343,245909.30000000002,72928.87500000001,172980.425
P00114,2024-12-23,78,5,0,0,5.871794871794871,B,3989.96,36,92.98689956331879,311216.88,3.9145299145299144,Excess,4.716091805609945,5.871794871794871,5.142857142857143,17.646900024307925,47.84470222211012,4.420039774269589,30.0,1.65,17.646900024307925,47.84470222211012,25.16483516483516,311216.88,100406.6857142857,210810.1942857143
P00115,2024-12-23,340,43,0,0,31.237179487179485,B,2958.23,43,76.1912579519803,1005798.2,4.777450980392157,Healthy,11.224461869125285,31.237179487179485,6.142857142857143,45.90232472195146,237.78785585748258,7.407032259466476,30.0,1.65,45.90232472195146,237.78785585748258,133.87362637362637,1005798.2,396028.97774725273,609769.2222527473
P00116,2024-12-23,570,16,0,0,28.025641025641026,B,2923.87,54,142.36962488563586,1666605.9,2.5567251461988305,Excess,11.042994403371159,28.025641025641026,7.714285714285714,50.60793959256822,266.8057417903704,11.263054860342596,30.0,1.65,50.60793959256822,266.8057417903704,120.1098901098901,1666605.9,351185.7043956044,1315420.1956043956
P00117,2024-12-23,104,10,0,0,7.6923076923076925,B,1256.23,50,94.64,130647.92,3.8461538461538463,Excess,3.3497527778116067,7.6923076923076925,7.142857142857143,14.771774943709136,69.71682988876408,7.040453865314983,30.0,1.65,14.771774943709136,69.71682988876408,32.967032967032964,130647.92,41414.17582417582,89233.74417582418
P00118,2024-12-23,95,9,0,0,8.634615384615385,C,352.76,39,77.01559020044543,33512.2,4.726315789473684,Healthy,3.8822782444391684,8.634615384615385,5.571428571428571,15.120072930205948,63.227215787348804,6.2830384772956265,21.0,1.28,11.729511121614312,59.83665397875717,25.903846153846153,33512.2,9137.840769230768,24374.35923076923
P00119,2024-12-23,56,5,0,0,4.006410256410256,A,6480.24,33,97.84320000000001,362893.44,3.720238095238095,Excess,2.586557794473611,4.006410256410256,4.714285714285714,9.266464812745035,28.153827450107674,6.0432971075418065,45.0,2.33,13.08537152345208,31.972734160814717,25.755494505494507,362893.44,166901.7857142857,195991.6542857143
P00120,2024-12-23,235,16,0,0,18.487179487179485,C,1334.93,46,88.98058252427185,313708.55,4.090780141843971,Healthy,6.582956664371706,18.487179487179485,6.571428571428571,27.844205874469917,149.33138536164938,8.439816924908936,21.0,1.28,21.600353648073632,143.0875331352531,55.46153846153845,313708.55,74037.27153846153,239671.27846153846
P00121,2024-12-23,120,22,0,0,25.262820512820515,C,296.35,26,33.25044404973357,35562.0,10.947222222222223,Healthy,9.13914810704013,25.262820512820515,3.7142857142857144,29.062121470702717,122.89545480403606,4.129086038022757,21.0,1.28,22.545160898484532,116.37849423181788,75.78846153846155,35562.0,22459.91057692308,13102.089423076919
P00122,2024-12-23,98,12,0,0,15.76923076923077,B,4852.65,24,43.50243902439024,475559.69999999995,8.367346938775512,Healthy,5.5239608905744015,15.76923076923077,3.4285714285714284,16.876840275409172,70.94277434134324,5.8067741591886355,30.0,1.65,16.876840275409172,70.94277434134324,67.58241758241759,475559.69999999995,327953.8186813187,147605.88131868123
P00123,2024-12-23,320,21,0,0,27.21153846153846,B,3000.73,47,82.31802120141343,960233.6,4.421875,Healthy,9.835426169742044,27.21153846153846,6.714285714285714,42.0510685324399,224.75711248848384,7.6097947369194445,30.0,1.65,42.0510685324399,224.75711248848384,116.62087912087911,960233.6,349947.7706043956,610285.8293956043
P00124,2024-12-23,44,8,0,0,13.121794871794872,C,1018.72,16,23.4723986321446,44823.68,15.507575757575758,Healthy,6.356447525524595,13.121794871794872,2.2857142857142856,15.856574838691683,45.84924883136568,2.7748741734965012,21.0,1.28,12.300858056682033,42.293532049356024,39.36538461538461,44823.68,40102.304615384615,4721.375384615385
P00125,2024-12-23,132,4,0,0,6.378205128205129,A,1490.01,47,144.86834170854272,196681.32,2.5126262626262625,Excess,3.1893834953218785,6.378205128205129,6.714285714285714,13.636113130574245,56.46120470566582,9.68017782897649,45.0,2.33,19.25584460256848,62.08093617766006,41.002747252747255,196681.32,61094.50343406594,135586.81656593407
P00126,2024-12-23,143,2,0,0,8.448717948717949,B,2493.86,52,118.47951441578148,356621.98000000004,3.0722610722610724,Excess,4.407171387189617,8.448717948717949,7.428571428571429,19.81967532412973,82.58158008603449,7.21505260108387,30.0,1.65,19.81967532412973,82.58158008603449,36.20879120879121,356621.98000000004,90299.65604395606,266322.323956044
P00127,2024-12-23,589,25,0,0,19.576923076923077,C,399.15,85,210.60510805500982,235099.34999999998,1.7283531409168083,Excess,8.074682425824292,19.576923076923077,12.142857142857142,46.426916215416554,284.14669643519676,12.686606133112418,21.0,1.28,36.01603197317163,273.7358121929518,58.730769230769226,235099.34999999998,23442.386538461535,211656.96346153843
P00128,2024-12-23,202,16,0,0,17.46153846153846,C,1102.45,45,80.97797356828194,222694.90000000002,4.495049504950495,Healthy,6.612192662907999,17.46153846153846,6.428571428571429,27.662197672599806,139.91494492534704,7.30238437273864,21.0,1.28,21.459159406622884,133.71190665937013,52.38461538461538,222694.90000000002,57751.41923076923,164943.4807692308
P00129,2024-12-23,151,5,0,0,4.955128205128205,C,346.14,86,213.31435963777488,52267.14,1.706401766004415,Excess,3.764593879853655,4.955128205128205,12.285714285714286,21.772198325026558,82.64948770231594,6.935450327330041,21.0,1.28,16.889947791535757,77.76723716882513,14.865384615384617,52267.14,5145.504230769231,47121.635769230765
P00130,2024-12-23,48,2,0,0,7.685897435897436,B,1056.28,24,43.716430358632195,50701.44,8.326388888888888,Healthy,5.44509780969586,7.685897435897436,3.4285714285714284,16.63589729156494,42.987545643213295,2.8853267821230117,30.0,1.65,16.63589729156494,42.987545643213295,32.93956043956044,50701.44,34793.398901098895,15908.041098901107
P00131,2024-12-23,25,5,0,0,3.4615384615384617,C,397.49,38,50.55555555555556,9937.25,7.2,Healthy,2.693803200380854,3.4615384615384617,5.428571428571429,10.356013002949705,29.147221794158497,2.4140564513465987,21.0,1.28,8.033755541682195,26.824964332890985,10.384615384615385,9937.25,4127.78076923077,5809.46923076923
P00132,2024-12-23,129,13,0,0,17.596153846153847,C,949.75,31,51.31803278688524,122517.75,7.093023255813954,Healthy,6.2390847614092895,17.596153846153847,4.428571428571429,21.66390072863656,99.58972490446075,5.954606311017691,21.0,1.28,16.805935110699874,94.73175928652407,52.78846153846154,122517.75,50135.84134615385,72381.90865384616
P00133,2024-12-23,90,11,0,0,10.455128205128204,B,3109.7,31,60.257510729613735,279873.0,6.04074074074074,Healthy,4.827799804382875,10.455128205128204,4.428571428571429,16.763512550237728,63.06479460151978,5.368803210561243,30.0,1.65,16.763512550237728,63.06479460151978,44.80769230769231,279873.0,139338.48076923075,140534.51923076925
P00134,2024-12-23,71,11,0,0,13.301282051282051,C,368.12,30,37.36481927710844,26136.52,9.741784037558684,Healthy,5.097019839961985,13.301282051282051,4.285714285714286,17.410525341870095,74.4160198473646,4.077992972977906,21.0,1.28,13.506346931874985,70.51184143736948,39.90384615384615,26136.52,14689.403846153846,11447.116153846155
P00135,2024-12-23,60,2,0,0,4.217948717948718,A,10313.86,37,99.57446808510637,618831.6000000001,3.655555555555556,Excess,2.6452510626498116,4.217948717948718,5.285714285714286,10.034660501429213,32.32953229630101,5.9792755311905506,45.0,2.33,14.170156950503072,36.465028745374866,27.115384615384617,618831.6000000001,279664.2807692308,339167.3192307693
P00136,2024-12-23,86,13,0,0,13.166666666666666,B,3098.46,28,45.721518987341774,266467.56,7.961240310077519,Healthy,5.304694613852577,13.166666666666666,4.0,17.505492225713503,70.17215889238017,4.9127438915242925,30.0,1.65,17.505492225713503,70.17215889238017,56.42857142857142,266467.56,174841.67142857143,91625.88857142857
P00137,2024-12-23,278,17,0,0,21.237179487179485,C,794.11,48,91.6317536975551,220762.58000000002,3.972422062350119,Excess,7.3590954734214025,21.237179487179485,6.857142857142857,31.79654850745414,177.42292213382774,8.74308731763222,21.0,1.28,24.66641338760079,170.2927870139744,63.71153846153845,220762.58000000002,50593.9698076923,170168.6101923077
P00138,2024-12-23,154,5,0,0,12.474358974358974,B,2379.41,33,86.41726618705036,366429.13999999996,4.212121212121212,Healthy,5.986488785050204,12.474358974358974,4.714285714285714,21.446877312033884,80.2545696197262,7.180532520395886,30.0,1.65,21.446877312033884,80.2545696197262,53.46153846153846,366429.13999999996,127206.91923076921,239222.22076923074
P00139,2024-12-23,122,6,0,0,10.935897435897436,B,1599.14,34,78.09144196951934,195095.08000000002,4.66120218579235,Healthy,5.476848030637975,10.935897435897436,4.857142857142857,19.91613553888558,73.0333516561017,6.125686369315932,30.0,1.65,19.91613553888558,73.0333516561017,46.86813186813187,195095.08000000002,74948.7043956044,120146.37560439561
P00140,2024-12-23,93,25,0,0,17.69871794871795,C,246.31,30,36.78232524447664,22906.83,9.89605734767025,Healthy,7.157599049415376,17.69871794871795,4.285714285714286,24.449102328336462,100.30075067998482,3.8038206373005843,21.0,1.28,18.966576351679198,94.81822470332754,53.09615384615385,22906.83,13078.113653846154,9828.716346153848
P00141,2024-12-23,159,15,0,0,15.5,C,513.64,39,71.80645161290323,81668.76,5.069182389937106,Healthy,6.965815145778796,15.5,5.571428571428571,27.129336536702453,113.4864793938453,5.860814170110417,21.0,1.28,21.04578834362372,107.40293120076657,46.5,81668.76,23884.26,57784.5
P00142,2024-12-23,60,9,0,0,7.846153846153846,C,561.55,32,53.529411764705884,33693.0,6.8,Healthy,6.135201283501779,7.846153846153846,4.571428571428571,21.64405999023029,57.51219185836215,2.7721231611390302,21.0,1.28,16.79054350757259,52.65867537570445,23.538461538461537,33693.0,13218.023076923075,20474.976923076923
P00143,2024-12-23,146,37,0,0,25.602564102564102,C,262.16,29,39.91787681522283,38275.36,9.118721461187215,Healthy,7.483038443754185,25.602564102564102,4.142857142857143,25.13112322016235,131.19888878792793,5.809529431731337,21.0,1.28,19.495659225338066,125.56342479310365,76.8076923076923,38275.36,20135.904615384618,18139.455384615383
P00144,2024-12-23,168,12,0,0,17.576923076923077,C,1196.12,37,66.90590809628009,200948.15999999997,5.440476190476191,Healthy,6.039694995010455,17.576923076923077,5.285714285714286,22.91135600051526,115.81794940710866,7.332608336068009,21.0,1.28,17.773657988278508,110.6802513948719,52.730769230769226,200948.15999999997,63072.327692307685,137875.8323076923
P00145,2024-12-23,85,7,0,0,4.141025641025641,A,3608.96,48,143.68421052631578,306761.6,2.5333333333333337,Excess,2.23880359163526,4.141025641025641,6.857142857142857,9.673230529104291,38.06883492470869,8.787136804427085,45.0,2.33,13.659774019886667,42.05537841549106,26.620879120879124,306761.6,96073.68791208793,210687.91208791203
P00146,2024-12-23,49,13,0,0,12.256410256410257,B,4265.18,13,27.985355648535563,208993.82,13.006802721088437,Healthy,5.848486757545446,12.256410256410257,1.8571428571428572,13.150737569334714,35.912642331239475,3.7260267526180186,30.0,1.65,13.150737569334714,35.912642331239475,52.52747252747253,208993.82,224039.12527472532,-15045.30527472531
P00147,2024-12-23,203,11,0,0,11.25,B,434.55,60,126.3111111111111,88213.65000000001,2.8817733990147785,Excess,4.2191957649800775,11.25,8.571428571428571,20.38169160139959,116.81026302997103,9.95991912595028,30.0,1.65,20.38169160139959,116.81026302997103,48.214285714285715,88213.65000000001,20951.51785714286,67262.13214285715
P00148,2024-12-23,53,7,0,0,5.782051282051282,A,12062.12,27,64.1640798226164,639292.36,5.672955974842767,Healthy,3.048627130037117,5.782051282051282,3.857142857142857,9.879184959428684,32.18138276162649,5.364815034606357,45.0,2.33,13.950606639678083,36.25280444187589,37.17032967032967,639292.36,448352.97692307696,190939.38307692303
P00149,2024-12-23,103,16,0,0,20.80128205128205,C,2043.71,26,34.661325115562406,210502.13,10.501618122977346,Healthy,6.847104282499113,20.80128205128205,3.7142857142857144,21.7735147794869,99.03541954139166,4.730517835229689,21.0,1.28,16.890969041056504,94.15287380296127,62.40384615384615,210502.13,127535.36442307693,82966.76557692308
P00150,2024-12-23,104,21,0,0,13.294871794871796,B,2083.89,31,54.7579556412729,216724.56,6.647435897435898,Healthy,5.278340341210574,13.294871794871796,4.428571428571429,18.327919163918224,77.20520854120761,5.674403027963073,30.0,1.65,18.327919163918224,77.20520854120761,56.97802197802198,216724.56,118735.93021978022,97988.62978021978
P00151,2024-12-23,172,16,0,0,11.25,B,969.59,45,107.02222222222223,166769.48,3.4011627906976742,Excess,5.024616820569345,11.25,6.428571428571429,21.020552607209034,93.34198117863761,8.182468045155593,30.0,1.65,21.020552607209034,93.34198117863761,48.214285714285715,166769.48,46748.08928571429,120021.39071428572
P00152,2024-12-23,61,2,0,0,4.0,B,2142.57,52,106.75,130696.77,3.4098360655737703,Excess,3.574100383087623,4.0,7.428571428571429,16.073236764639717,45.78752247892543,3.7951285664003174,30.0,1.65,16.073236764639717,45.78752247892543,17.142857142857142,130696.77,36729.77142857143,93966.99857142857
P00153,2024-12-23,334,9,0,0,13.032051282051283,B,2261.29,70,179.40383669454008,755270.86,2.0289421157684635,Excess,5.058904473774192,13.032051282051283,10.0,26.3961399938643,156.7166528143771,12.653365229826681,30.0,1.65,26.3961399938643,156.7166528143771,55.85164835164835,755270.86,126296.7739010989,628974.0860989011
P00154,2024-12-23,225,26,0,0,23.006410256410255,C,231.5,32,68.45918083031485,52087.5,5.3170370370370375,Healthy,8.02214418676107,23.006410256410255,4.571428571428571,28.30090847963675,133.4730696517979,7.950274817569671,21.0,1.28,21.954644153900023,127.12680532606119,69.01923076923077,52087.5,15977.951923076924,36109.54807692308
P00155,2024-12-23,129,3,0,0,6.4423076923076925,A,3795.73,50,140.16716417910447,489649.17,2.5968992248062013,Excess,3.052741516936993,6.4423076923076925,7.142857142857143,13.462011569394283,59.4784950858778,9.582520363693632,45.0,2.33,19.00999209496284,65.02647561144636,41.41483516483517,489649.17,157199.5322802198,332449.6377197802
P00156,2024-12-23,350,28,0,0,28.05128205128205,B,3884.32,45,87.34003656307131,1359512.0,4.167619047619048,Healthy,10.153527829183231,28.05128205128205,6.428571428571429,42.4774213644261,222.80709169409644,8.239671542141144,30.0,1.65,42.4774213644261,222.80709169409644,120.21978021978022,1359512.0,466972.0967032967,892539.9032967032
P00157,2024-12-23,62,9,0,0,11.935897435897436,B,2503.54,24,36.3609022556391,155219.48,10.010752688172042,Healthy,5.490965585430351,11.935897435897436,3.4285714285714284,16.776032810297554,57.69910973337447,3.695748613578225,30.0,1.65,16.776032810297554,57.69910973337447,51.15384615384615,155219.48,128065.7,27153.780000000013
P00158,2024-12-23,273,13,0,0,13.923076923076923,B,1883.28,54,137.25414364640886,514135.44,2.6520146520146515,Excess,6.639605955601399,13.923076923076923,7.714285714285714,30.428049208913304,137.8346426155067,8.971984964452798,30.0,1.65,30.428049208913304,137.8346426155067,59.67032967032967,514135.44,112375.93846153846,401759.50153846154
P00159,2024-12-23,178,17,0,0,16.57051282051282,C,374.56,38,75.19381044487427,66671.68000000001,4.840823970037453,Healthy,6.687602569113629,16.57051282051282,5.428571428571429,25.709710031716103,115.66392248592857,6.923454203894755,21.0,1.28,19.944502327634314,109.89871478184678,49.71153846153847,66671.68000000001,18619.953846153847,48051.72615384616
P00160,2024-12-23,67,5,0,0,9.474358974358974,B,2045.9,31,49.50202976995941,137075.30000000002,7.353233830845771,Healthy,4.048812996818853,9.474358974358974,4.428571428571429,14.058645808826038,56.016521266701496,4.765750621438753,30.0,1.65,14.058645808826038,56.016521266701496,40.604395604395606,137075.30000000002,83072.53296703297,54002.76703296705
P00161,2024-12-23,31,1,0,0,2.2435897435897436,A,4072.98,39,96.72,126262.38,3.763440860215054,Excess,1.7865872851271498,2.2435897435897436,5.571428571428571,6.95811282614636,19.458112826146362,4.455231005095509,45.0,2.33,9.825698718133953,22.325698718133953,14.423076923076923,126262.38,58744.903846153844,67517.47615384616
P00162,2024-12-23,130,7,0,0,12.301282051282051,B,2948.08,37,73.97602918186556,383250.39999999997,4.920512820512821,Healthy,6.21695898256548,12.301282051282051,5.285714285714286,23.583800275979378,88.60486254704165,5.512258350169623,30.0,1.65,23.583800275979378,88.60486254704165,52.71978021978022,383250.39999999997,155422.12967032965,227828.2703296703
P00163,2024-12-23,265,25,0,0,20.846153846153847,C,294.92,44,88.98523985239852,78153.8,4.090566037735849,Healthy,8.230669510770884,20.846153846153847,6.285714285714286,34.04837786809264,165.08134490105968,7.7830433222587185,21.0,1.28,26.413287073429448,157.44625410639648,62.53846153846154,78153.8,18443.84307692308,59709.95692307693
P00164,2024-12-23,369,14,0,0,10.955128205128204,C,1442.53,95,235.77998829724987,532293.57,1.5438121047877145,Excess,4.534232443801833,10.955128205128204,13.571428571428571,27.561351317557715,176.23809124429764,13.388313067397817,21.0,1.28,21.380927082711437,170.05766700945134,32.86538461538461,532293.57,47409.30326923077,484884.2667307692
P00165,2024-12-23,36,5,0,0,11.788461538461538,C,1437.31,16,21.376835236541602,51743.159999999996,17.027777777777775,Healthy,5.190574106334469,11.788461538461538,2.2857142857142856,12.948227204325917,39.89328214938086,2.7803033907199772,21.0,1.28,10.044685346386165,36.98974029144111,35.36538461538461,51743.159999999996,50831.02096153846,912.139038461537
P00166,2024-12-23,22,11,0,0,4.25,C,370.19,30,36.23529411764706,8144.18,10.045454545454545,Healthy,3.248076353782343,4.25,4.285714285714286,11.09485884800446,29.309144562290175,1.9829003957050753,21.0,1.28,8.606920803300431,26.82120651758615,12.75,8144.18,4719.9225,3424.2575000000006
P00167,2024-12-23,150,3,0,2,8.974358974358974,C,364.28,56,117.0,54641.99999999999,3.1111111111111107,Excess,6.729759347611001,8.974358974358974,8.0,31.407145904965343,103.20201769983714,4.77598316172644,21.0,1.28,24.364331368700395,96.15920316357219,26.923076923076923,54641.99999999999,9807.538461538461,44834.46153846153
